payment_id,customer_id,payment_method,date,amount
741,12,card,2017-08-31,1100.0
742,12,card,2017-09-30,1100.0
743,12,card,2017-10-31,1100.0
744,12,card,2017-11-30,1100.0
745,12,card,2017-12-31,1100.0
746,12,card,2018-01-31,1100.0
747,12,card,2018-02-28,1100.0
748,12,card,2018-03-31,1100.0
749,12,card,2018-04-30,1100.0
750,12,card,2018-05-31,1100.0
751,12,card,2018-06-30,1100.0
752,12,card,2018-07-31,1100.0
753,12,card,2018-08-31,1100.0
754,12,card,2018-09-30,1100.0
755,12,card,2018-10-31,1100.0
756,12,card,2018-11-30,1100.0
757,12,card,2018-12-31,1100.0
758,12,card,2019-01-31,1100.0
759,12,card,2019-02-28,1100.0
760,12,card,2019-03-31,1100.0
761,12,card,2019-04-30,1100.0
762,12,card,2019-05-31,1100.0
763,12,card,2019-06-30,1100.0
764,12,card,2019-07-31,1100.0
765,12,card,2019-08-31,1100.0
766,12,card,2019-09-30,1100.0
767,12,card,2019-10-31,1100.0
768,12,card,2019-11-30,1100.0
769,12,card,2019-12-31,1100.0
770,12,card,2020-01-31,1100.0
771,12,card,2020-02-29,1100.0
772,12,card,2020-03-31,1100.0
773,12,card,2020-04-30,1100.0
774,12,card,2020-05-31,1100.0
775,12,card,2020-06-30,1100.0
776,12,card,2020-07-31,1100.0
777,12,card,2020-08-31,1100.0
778,12,card,2020-09-30,1100.0
779,12,card,2020-10-31,1100.0
780,12,card,2020-11-30,1100.0
781,12,card,2020-12-31,1100.0
782,12,card,2021-01-31,1100.0
783,12,card,2021-02-28,1100.0
784,12,card,2021-03-31,1100.0
785,12,card,2021-04-30,1100.0
786,12,card,2021-05-31,1100.0
787,12,card,2021-06-30,1100.0
788,12,card,2021-07-31,1100.0
789,12,card,2021-08-31,1100.0
790,12,card,2021-09-30,1100.0
791,12,card,2021-10-31,1100.0
792,12,card,2021-11-30,1100.0
793,12,card,2021-12-31,1100.0
794,12,card,2022-01-31,1100.0
795,12,card,2022-01-31,2649.9
796,12,card,2022-02-28,2659.8
797,12,card,2022-03-31,2095.5
798,13,card,2017-04-30,61625.3
799,13,card,2017-05-31,116681.4
800,13,card,2017-06-30,105330.5
801,13,card,2017-07-31,104078.7
802,13,card,2017-08-31,104709.0
803,13,card,2017-09-30,94477.9
804,13,card,2017-10-31,110566.5
805,13,card,2017-11-30,98199.2
806,13,card,2017-12-31,105378.9
807,13,card,2018-01-31,84235.8
808,13,card,2018-02-28,104346.0
809,13,card,2018-03-31,104336.1
810,13,card,2018-04-30,114068.9
811,13,card,2018-05-31,112231.9
812,13,card,2018-06-30,113339.6
813,13,card,2018-07-31,102769.7
814,13,card,2018-08-31,118251.1
815,13,card,2018-09-30,101787.4
816,13,card,2018-10-31,113047.0
817,13,card,2018-11-30,117368.9
818,13,card,2018-12-31,116402.0
819,13,card,2019-01-31,103790.5
820,13,card,2019-02-28,100664.3
821,13,card,2019-03-31,110431.2
822,13,card,2019-04-30,117382.1
823,13,card,2019-05-31,109473.1
824,13,card,2019-06-30,90732.4
825,13,card,2019-07-31,124645.4
826,13,card,2019-08-31,118224.7
827,13,card,2019-09-30,125158.0
828,13,card,2019-10-31,97537.0
829,13,card,2019-11-30,85300.6
830,13,card,2019-12-31,107855.0
831,13,card,2020-01-31,122849.1
832,13,card,2020-02-29,91179.0
833,13,card,2020-03-31,113707.0
834,13,card,2020-04-30,112135.1
835,13,card,2020-05-31,107125.7
836,13,card,2020-06-30,98278.4
837,13,card,2020-07-31,101148.3
838,13,card,2020-08-31,120808.6
839,13,card,2020-09-30,91700.4
840,13,card,2020-10-31,97517.2
841,13,card,2020-11-30,96266.5
842,13,card,2020-12-31,103691.5
843,13,card,2021-01-31,96407.3
844,13,card,2021-02-28,124758.7
845,13,card,2021-03-31,115381.2
846,13,card,2021-04-30,103054.6
847,13,card,2021-05-31,124104.2
848,13,card,2021-06-30,121645.7
849,13,card,2021-07-31,101933.7
850,13,card,2021-08-31,104910.3
851,13,card,2021-09-30,114698.1
852,13,card,2021-10-31,104407.6
853,13,card,2021-11-30,104529.7
854,13,card,2021-12-31,103749.8
855,13,card,2022-01-31,103122.8
856,13,card,2022-02-28,93091.9
857,13,card,2022-03-31,20242.2
858,14,card,2014-12-31,37760.4
859,14,card,2015-01-31,176079.9
860,14,card,2015-02-28,159474.3
861,14,card,2015-03-31,156535.1
862,14,card,2015-04-30,162461.9
863,14,card,2015-05-31,160745.9
864,14,card,2015-06-30,151926.1
865,14,card,2015-07-31,176458.3
866,14,card,2015-08-31,175250.5
867,14,card,2015-09-30,173235.3
868,14,card,2015-10-31,188799.2
869,14,card,2015-11-30,152561.9
870,14,card,2015-12-31,164172.4
871,14,card,2016-01-31,184687.4
872,14,card,2016-02-29,167217.2
873,14,card,2016-03-31,151228.7
874,14,card,2016-04-30,184659.9
875,14,card,2016-05-31,177611.1
876,14,card,2016-06-30,176745.4
877,14,card,2016-07-31,167568.1
878,14,card,2016-08-31,186234.0
879,14,card,2016-09-30,156798.0
880,14,card,2016-10-31,196715.9
881,14,card,2016-11-30,191485.4
882,14,card,2016-12-31,158017.9
883,14,card,2017-01-31,166761.8
884,14,card,2017-02-28,148358.8
885,14,card,2017-03-31,170064.0
886,14,card,2017-04-30,146332.6
887,14,card,2017-05-31,157431.6
888,14,card,2017-06-30,147324.8
889,14,card,2017-07-31,170539.2
890,14,card,2017-08-31,182832.8
891,14,card,2017-09-30,174280.3
892,14,card,2017-10-31,172906.4
893,14,card,2017-11-30,156278.8
894,14,card,2017-12-31,152658.7
895,14,card,2018-01-31,171577.6
896,14,card,2018-02-28,148830.7
897,14,card,2018-03-31,156768.3
898,14,card,2018-04-30,170993.5
899,14,card,2018-05-31,160070.5
900,14,card,2018-06-30,169646.0
901,14,card,2018-07-31,175462.8
902,14,card,2018-08-31,153481.5
903,14,card,2018-09-30,156308.5
904,14,card,2018-10-31,188770.6
905,14,card,2018-11-30,144222.8
906,14,card,2018-12-31,182719.5
907,14,card,2019-01-31,183981.2
908,14,card,2019-02-28,160877.9
909,14,card,2019-03-31,163704.9
910,14,card,2019-04-30,152277.0
911,14,card,2019-05-31,176374.7
912,14,card,2019-06-30,175623.4
913,14,card,2019-07-31,169368.8
914,14,card,2019-08-31,138454.4
915,14,card,2019-09-30,159682.2
916,14,card,2019-10-31,205272.8
917,14,card,2019-11-30,161470.8
918,14,card,2019-12-31,173080.2
919,14,card,2020-01-31,169983.7
920,14,card,2020-02-29,179997.0
921,14,card,2020-03-31,163675.2
922,14,card,2020-04-30,154532.0
923,14,card,2020-05-31,190102.7
924,14,card,2020-06-30,142543.1
925,14,card,2020-07-31,156079.7
926,14,card,2020-08-31,158908.9
927,14,card,2020-09-30,162591.7
928,14,card,2020-10-31,163938.1
929,14,card,2020-11-30,169941.9
930,14,card,2020-12-31,172286.0
931,14,card,2021-01-31,157342.5
932,14,card,2021-02-28,143918.1
933,14,card,2021-03-31,166493.4
934,14,card,2021-04-30,157896.9
935,14,card,2021-05-31,181489.7
936,14,card,2021-06-30,161084.7
937,14,card,2021-07-31,159731.7
938,14,card,2021-08-31,182543.5
939,14,card,2021-09-30,141884.2
940,14,card,2021-10-31,179321.6
941,14,card,2021-11-30,189476.8
942,14,card,2021-12-31,171425.8
943,14,card,2022-01-31,166067.7
944,14,card,2022-02-28,158204.9
945,14,card,2022-03-31,23245.9
946,15,card,2013-03-31,77969.1
947,15,card,2013-04-30,173454.6
948,15,card,2013-05-31,189303.4
949,15,card,2013-06-30,184460.1
950,15,card,2013-07-31,177521.3
951,15,card,2013-08-31,164624.9
952,15,card,2013-09-30,175660.1
953,15,card,2013-10-31,171385.5
954,15,card,2013-11-30,162144.4
955,15,card,2013-12-31,182136.9
956,15,card,2014-01-31,163227.9
957,15,card,2014-02-28,147518.8
958,15,card,2014-03-31,182437.2
959,15,card,2014-04-30,192930.1
960,15,card,2014-05-31,153626.0
961,15,card,2014-06-30,169445.1
962,15,card,2014-07-31,165052.8
963,15,card,2014-08-31,194551.5
964,15,card,2014-09-30,179940.2
965,15,card,2014-10-31,177762.2
966,15,card,2014-11-30,180169.0
967,15,card,2014-12-31,187269.5
968,15,card,2015-01-31,142668.9
969,15,card,2015-02-28,169474.8
970,15,card,2015-03-31,181128.2
971,15,card,2015-04-30,187807.4
972,15,card,2015-05-31,162179.6
973,15,card,2015-06-30,164243.2
974,15,card,2015-07-31,161110.4
975,15,card,2015-08-31,182960.8
976,15,card,2015-09-30,167722.5
977,15,card,2015-10-31,187688.6
978,15,card,2015-11-30,175329.0
979,15,card,2015-12-31,189411.2
980,15,card,2016-01-31,174682.2
981,15,card,2016-02-29,156651.0
982,15,card,2016-03-31,195905.6
983,15,card,2016-04-30,167627.9
984,15,card,2016-05-31,193227.1
985,15,card,2016-06-30,190001.9
986,15,card,2016-07-31,185369.8
987,15,card,2016-08-31,169092.0
988,15,card,2016-09-30,160639.6
989,15,card,2016-10-31,166871.1
990,15,card,2016-11-30,160833.2
991,15,card,2016-12-31,171223.8
992,15,card,2017-01-31,191491.3
993,15,card,2017-02-28,168249.4
994,15,card,2017-03-31,186312.5
995,15,card,2017-04-30,189580.6
996,15,card,2017-05-31,154794.2
997,15,card,2017-06-30,153527.0
998,15,card,2017-07-31,153054.0
999,15,card,2017-08-31,166060.4
1000,15,card,2017-09-30,172475.6
1001,15,card,2017-10-31,165841.5
1002,15,card,2017-11-30,200535.5
1003,15,card,2017-12-31,186232.2
1004,15,card,2018-01-31,153610.6
1005,15,card,2018-02-28,189130.7
1006,15,card,2018-03-31,167290.2
1007,15,card,2018-04-30,164542.4
1008,15,card,2018-05-31,156866.6
1009,15,card,2018-06-30,157052.5
1010,15,card,2018-07-31,166122.0
1011,15,card,2018-08-31,150482.2
1012,15,card,2018-09-30,169100.8
1013,15,card,2018-10-31,173686.7
1014,15,card,2018-11-30,158203.1
1015,15,card,2018-12-31,172779.2
1016,15,card,2019-01-31,162504.1
1017,15,card,2019-02-28,162934.2
1018,15,card,2019-03-31,177405.8
1019,15,card,2019-04-30,213944.5
1020,15,card,2019-05-31,197732.7
1021,15,card,2019-06-30,179521.1
1022,15,card,2019-07-31,146591.5
1023,15,card,2019-08-31,152744.9
1024,15,card,2019-09-30,153682.1
1025,15,card,2019-10-31,171524.1
1026,15,card,2019-11-30,169391.2
1027,15,card,2019-12-31,188824.9
1028,15,card,2020-01-31,176948.2
1029,15,card,2020-02-29,129690.0
1030,15,card,2020-03-31,193411.9
1031,15,card,2020-04-30,165379.5
1032,15,card,2020-05-31,169114.0
1033,15,card,2020-06-30,194438.2
1034,15,card,2020-07-31,182854.1
1035,15,card,2020-08-31,171492.2
1036,15,card,2020-09-30,183649.4
1037,15,card,2020-10-31,176882.2
1038,15,card,2020-11-30,165245.3
1039,15,card,2020-12-31,169837.8
1040,15,card,2021-01-31,162077.3
1041,15,card,2021-02-28,182541.7
1042,15,card,2021-03-31,182504.3
1043,15,card,2014-04-30,1100.0
1044,15,card,2014-05-31,1100.0
1045,15,card,2014-06-30,1100.0
1046,15,card,2014-07-31,1100.0
1047,15,card,2014-08-31,1100.0
1048,15,card,2014-09-30,1100.0
1049,15,card,2014-10-31,1100.0
1050,15,card,2014-11-30,1100.0
1051,15,card,2014-12-31,1100.0
1052,15,card,2015-01-31,1100.0
1053,15,card,2015-02-28,1100.0
1054,15,card,2015-03-31,1100.0
1055,15,card,2015-04-30,1100.0
1056,15,card,2015-05-31,1100.0
1057,15,card,2015-06-30,1100.0
1058,15,card,2015-07-31,1100.0
1059,15,card,2015-08-31,1100.0
1060,15,card,2015-09-30,1100.0
1061,15,card,2015-10-31,1100.0
1062,15,card,2015-11-30,1100.0
1063,15,card,2015-12-31,1100.0
1064,15,card,2016-01-31,1100.0
1065,15,card,2016-02-29,1100.0
1066,15,card,2016-03-31,1100.0
1067,15,card,2016-04-30,1100.0
1068,15,card,2016-05-31,1100.0
1069,15,card,2016-06-30,1100.0
1070,15,card,2016-07-31,1100.0
1071,15,card,2016-08-31,1100.0
1072,15,card,2016-09-30,1100.0
1073,15,card,2016-10-31,1100.0
1074,15,card,2016-11-30,1100.0
1075,15,card,2016-12-31,1100.0
1076,15,card,2017-01-31,1100.0
1077,15,card,2017-02-28,1100.0
1078,15,card,2017-03-31,1100.0
1079,15,card,2017-04-30,1100.0
1080,15,card,2017-05-31,1100.0
1081,15,card,2017-06-30,1100.0
1082,15,card,2017-07-31,1100.0
1083,15,card,2017-08-31,1100.0
1084,15,card,2017-09-30,1100.0
1085,15,card,2017-10-31,1100.0
1086,15,card,2017-11-30,1100.0
1087,15,card,2017-12-31,1100.0
1088,15,card,2018-01-31,1100.0
1089,15,card,2018-02-28,1100.0
1090,15,card,2018-03-31,1100.0
1091,15,card,2018-04-30,1100.0
1092,15,card,2018-05-31,1100.0
1093,15,card,2018-06-30,1100.0
1094,15,card,2018-07-31,1100.0
1095,15,card,2018-08-31,1100.0
1096,15,card,2018-09-30,1100.0
1097,15,card,2018-10-31,1100.0
1098,15,card,2018-11-30,1100.0
1099,15,card,2018-12-31,1100.0
1100,15,card,2019-01-31,1100.0
1101,15,card,2019-02-28,1100.0
1102,15,card,2019-03-31,1100.0
1103,15,card,2019-04-30,1100.0
1104,15,card,2019-05-31,1100.0
1105,15,card,2019-06-30,1100.0
1106,15,card,2019-07-31,1100.0
1107,15,card,2019-08-31,1100.0
1108,15,card,2019-09-30,1100.0
1109,15,card,2019-10-31,1100.0
1110,15,card,2019-11-30,1100.0
1111,15,card,2019-12-31,1100.0
1112,15,card,2020-01-31,1100.0
1113,15,card,2020-02-29,1100.0
1114,15,card,2020-03-31,1100.0
1115,15,card,2020-04-30,1100.0
1116,15,card,2020-05-31,1100.0
1117,15,card,2020-06-30,1100.0
1118,15,card,2020-07-31,1100.0
1119,15,card,2020-08-31,1100.0
1120,15,card,2020-09-30,1100.0
1121,15,card,2020-10-31,1100.0
1122,15,card,2020-11-30,1100.0
1123,15,card,2020-12-31,1100.0
1124,15,card,2021-01-31,1100.0
1125,15,card,2021-02-28,1100.0
1126,15,card,2021-03-31,1100.0
1127,15,card,2021-03-31,16270.1
1128,15,card,2021-04-30,175803.1
1129,15,card,2021-05-31,212800.5
1130,15,card,2021-06-30,180686.0
1131,15,card,2021-07-31,168364.9
1132,15,card,2021-08-31,183808.9
1133,15,card,2021-09-30,182496.6
1134,15,card,2021-10-31,150640.6
1135,15,card,2021-11-30,161170.9
1136,15,card,2021-12-31,177875.5
1137,15,card,2022-01-31,163692.1
1138,15,card,2022-02-28,162646.0
1139,15,card,2022-03-31,44224.4
1140,16,card,2017-08-31,13518.6
1141,16,card,2017-09-30,170592.0
1142,16,card,2017-10-31,179338.1
1143,16,card,2017-11-30,162097.8
1144,16,card,2017-12-31,152357.3
1145,16,card,2018-01-31,162776.5
1146,16,card,2018-02-28,168144.5
1147,16,card,2018-03-31,188130.4
1148,16,card,2018-04-30,153484.8
1149,16,card,2018-05-31,169252.2
1150,16,card,2018-06-30,165814.7
1151,16,card,2018-07-31,166309.7
1152,16,card,2018-08-31,162544.4
1153,16,card,2018-09-30,169650.4
1154,16,card,2018-10-31,182851.5
1155,16,card,2018-11-30,165275.7
1156,16,card,2018-12-31,171150.8
1157,16,card,2019-01-31,177080.9
1158,16,card,2019-02-28,139019.8
1159,16,card,2019-03-31,158991.4
1160,16,card,2019-04-30,151471.8
1161,16,card,2019-05-31,176816.9
1162,16,card,2019-06-30,141054.8
1163,16,card,2019-07-31,178342.6
1164,16,card,2019-08-31,170367.6
1165,16,card,2019-09-30,165243.8
1166,16,card,2019-10-31,157748.4
1167,16,card,2019-11-30,160425.8
1168,16,card,2019-12-31,181544.7
1169,16,card,2020-01-31,177042.4
1170,16,card,2020-02-29,196316.6
1171,16,card,2020-03-31,164987.5
1172,16,card,2020-04-30,164733.4
1173,16,card,2020-05-31,158870.4
1174,16,card,2020-06-30,151359.6
1175,16,card,2020-07-31,144121.6
1176,16,card,2020-08-31,145110.5
1177,16,card,2020-09-30,182462.1
1178,16,card,2020-10-31,182461.0
1179,16,card,2020-11-30,171520.4
1180,16,card,2020-12-31,155190.9
1181,16,card,2021-01-31,156444.9
1182,16,card,2021-02-28,154757.5
1183,16,card,2021-03-31,161680.9
1184,16,card,2021-04-30,169848.4
1185,16,card,2021-05-31,83993.4
1186,16,card,2021-05-31,83727.6
1187,16,card,2021-06-30,176877.8
1188,16,card,2021-07-31,175954.9
1189,16,card,2021-08-31,178989.8
1190,16,card,2021-09-30,148748.6
1191,16,card,2021-10-31,182832.1
1192,16,card,2021-11-30,197846.0
1193,16,card,2021-12-31,160118.2
1194,16,card,2022-01-31,171915.7
1195,16,card,2022-02-28,154894.3
1196,16,card,2022-03-31,37910.4
1197,17,card,2013-11-30,26927.6
1198,17,card,2013-12-31,110871.9
1199,17,card,2014-01-31,110936.8
1200,17,card,2014-02-28,85386.0
1201,17,card,2014-03-31,108893.0
1202,17,card,2014-04-30,96476.2
1203,17,card,2014-05-31,107706.1
1204,17,card,2014-06-30,90915.7
1205,17,card,2014-07-31,91810.0
1206,17,card,2014-08-31,123400.9
1207,17,card,2014-09-30,107711.6
1208,17,card,2014-10-31,99815.8
1209,17,card,2014-11-30,94634.8
1210,17,card,2014-12-31,97786.3
1211,17,card,2015-01-31,93135.5
1212,17,card,2015-02-28,99055.7
1213,17,card,2015-03-31,116485.2
1214,17,card,2015-04-30,101026.9
1215,17,card,2015-05-31,96563.1
1216,17,card,2015-06-30,87931.4
1217,17,card,2015-07-31,93885.7
1218,17,card,2015-08-31,112193.0
1219,17,card,2015-09-30,92613.0
1220,17,card,2015-10-31,93539.2
1221,17,card,2015-11-30,99658.5
1222,17,card,2015-12-31,116868.0
1223,17,card,2016-01-31,107410.2
1224,17,card,2016-02-29,91480.0
1225,17,card,2016-03-31,110152.5
1226,17,card,2016-04-30,112413.0
1227,17,card,2016-05-31,114589.9
1228,17,card,2016-06-30,112230.4
1229,17,card,2016-07-31,113234.7
1230,17,card,2016-08-31,123337.1
1231,17,card,2016-09-30,103389.7
1232,17,card,2016-10-31,101090.7
1233,17,card,2016-11-30,105286.1
1234,17,card,2016-12-31,107350.8
1235,17,card,2017-01-31,119685.1
1236,17,card,2017-02-28,86770.9
1237,17,card,2017-03-31,97281.4
1238,17,card,2017-04-30,108605.9
1239,17,card,2017-05-31,106001.1
1240,17,card,2017-06-30,114732.9
1241,17,card,2017-07-31,105278.4
1242,17,card,2017-08-31,112711.1
1243,17,card,2017-09-30,106717.2
1244,17,card,2017-10-31,104693.2
1245,17,card,2017-11-30,113254.5
1246,17,card,2017-12-31,116774.5
1247,17,card,2018-01-31,117367.4
1248,17,card,2018-02-28,90546.1
1249,17,card,2018-03-31,122878.4
1250,17,card,2018-04-30,88823.5
1251,17,card,2018-05-31,124796.8
1252,17,card,2018-06-30,102073.0
1253,17,card,2018-07-31,118323.3
1254,17,card,2018-08-31,114202.7
1255,17,card,2018-09-30,105420.3
1256,17,card,2018-10-31,100107.3
1257,17,card,2018-11-30,88625.5
1258,17,card,2018-12-31,103378.7
1259,17,card,2019-01-31,102692.3
1260,17,card,2019-02-28,100663.9
1261,17,card,2019-03-31,108897.4
1262,17,card,2019-04-30,104474.3
1263,17,card,2019-05-31,84464.2
1264,17,card,2019-06-30,84506.0
1265,17,card,2019-07-31,96617.0
1266,17,card,2019-08-31,95685.3
1267,17,card,2019-09-30,107228.7
1268,17,card,2019-10-31,107888.7
1269,17,card,2019-11-30,99560.6
1270,17,card,2019-12-31,114690.0
1271,17,card,2020-01-31,105942.8
1272,17,card,2020-02-29,96006.5
1273,17,card,2020-03-31,100547.3
1274,17,card,2020-04-30,110786.1
1275,17,card,2020-05-31,87315.4
1276,17,card,2020-06-30,114319.3
1277,17,card,2020-07-31,107282.6
1278,17,card,2019-11-30,1100.0
1279,17,card,2019-12-31,1100.0
1280,17,card,2020-01-31,1100.0
1281,17,card,2020-02-29,1100.0
1282,17,card,2020-03-31,1100.0
1283,17,card,2020-04-30,1100.0
1284,17,card,2020-05-31,1100.0
1285,17,card,2020-06-30,1100.0
1286,17,card,2020-07-31,1100.0
1287,17,card,2020-07-31,14749.9
1288,17,card,2020-08-31,99035.2
1289,17,card,2020-09-30,86391.8
1290,17,card,2020-10-31,102638.8
1291,17,card,2020-11-30,100812.8
1292,17,card,2020-12-31,108891.2
1293,17,card,2021-01-31,100439.9
1294,17,card,2021-02-28,94923.4
1295,17,card,2021-03-31,101492.6
1296,17,card,2021-04-30,100720.4
1297,17,card,2021-05-31,100666.5
1298,17,card,2021-06-30,99770.0
1299,17,card,2021-07-31,108259.8
1300,17,card,2021-08-31,97286.2
1301,17,card,2021-09-30,98806.4
1302,17,card,2021-10-31,106430.5
1303,17,card,2021-11-30,111491.6
1304,17,card,2021-12-31,103582.6
1305,17,card,2022-01-31,106533.9
1306,17,card,2022-02-28,100226.5
1307,17,card,2022-03-31,33585.2
1308,18,['gift_card'],2014-09-30,84379.9
1309,18,['terminal'],2014-10-31,101368.3
1310,18,['gift_card'],2014-11-30,102030.5
1311,18,['physical_store'],2014-12-31,116394.3
1312,18,['physical_store'],2015-01-31,107848.4
1313,18,['terminal'],2015-02-28,122784.2
1314,18,['terminal'],2015-03-31,104921.3
1315,18,['physical_store'],2015-04-30,101098.8
1316,18,['terminal'],2015-05-31,125072.2
1317,18,['terminal'],2015-06-30,106740.7
1318,18,['gift_card'],2015-07-31,107831.9
1319,18,['terminal'],2015-08-31,107464.5
1320,18,['terminal'],2015-09-30,111962.4
1321,18,['terminal'],2015-10-31,110338.8
1322,18,['physical_store'],2015-11-30,118824.2
1323,18,['gift_card'],2015-12-31,100160.5
1324,18,['gift_card'],2016-01-31,100501.5
1325,18,['gift_card'],2016-02-29,95667.0
1326,18,['gift_card'],2016-03-31,108144.3
1327,18,['terminal'],2016-04-30,108636.0
1328,18,['physical_store'],2016-05-31,111441.0
1329,18,['gift_card'],2016-06-30,106909.0
1330,18,['physical_store'],2016-07-31,104143.6
1331,18,['physical_store'],2016-08-31,118229.1
1332,18,['terminal'],2016-09-30,105656.1
1333,18,['physical_store'],2016-10-31,93900.4
1334,18,['gift_card'],2016-11-30,87906.5
1335,18,['terminal'],2016-12-31,117320.5
1336,18,['physical_store'],2017-01-31,120987.9
1337,18,['terminal'],2017-02-28,97015.6
1338,18,['physical_store'],2017-03-31,105378.9
1339,18,['gift_card'],2017-04-30,95323.8
1340,18,['physical_store'],2017-05-31,119205.9
1341,18,['physical_store'],2017-06-30,119565.6
1342,18,['terminal'],2017-07-31,104001.7
1343,18,['gift_card'],2017-08-31,103291.1
1344,18,['terminal'],2017-09-30,112988.7
1345,18,['gift_card'],2017-10-31,99556.6
1346,18,['terminal'],2017-11-30,100376.1
1347,18,['physical_store'],2017-12-31,112006.4
1348,18,['terminal'],2018-01-31,110387.2
1349,18,['physical_store'],2018-02-28,100421.2
1350,18,['terminal'],2018-03-31,117002.6
1351,18,['terminal'],2018-04-30,96598.7
1352,18,['physical_store'],2018-05-31,99900.9
1353,18,['gift_card'],2018-06-30,102186.7
1354,18,['gift_card'],2018-07-31,107910.0
1355,18,['gift_card'],2018-08-31,123369.4
1356,18,['physical_store'],2018-09-30,123211.0
1357,18,['gift_card'],2018-10-31,134278.1
1358,18,['gift_card'],2018-11-30,118452.4
1359,18,['physical_store'],2018-12-31,106555.9
1360,18,['gift_card'],2019-01-31,116451.5
1361,18,['physical_store'],2019-02-28,105527.4
1362,18,['physical_store'],2019-03-31,105065.4
1363,18,['physical_store'],2019-04-30,102976.5
1364,18,['gift_card'],2019-05-31,138528.5
1365,18,['gift_card'],2019-06-30,107676.8
1366,18,['physical_store'],2019-07-31,88348.7
1367,18,['gift_card'],2019-08-31,106949.7
1368,18,['terminal'],2019-09-30,113518.9
1369,18,['terminal'],2019-10-31,114006.2
1370,18,['gift_card'],2019-11-30,95916.7
1371,18,['gift_card'],2019-12-31,106284.2
1372,18,['physical_store'],2020-01-31,106964.0
1373,18,['gift_card'],2020-02-29,106511.9
1374,18,['physical_store'],2020-03-31,114172.3
1375,18,['physical_store'],2020-04-30,22594.0
1376,18,['gift_card'],2017-08-31,1100.0
1377,18,['physical_store'],2017-09-30,1100.0
1378,18,['terminal'],2017-10-31,1100.0
1379,18,['terminal'],2017-11-30,1100.0
1380,18,['terminal'],2017-12-31,1100.0
1381,18,['physical_store'],2018-01-31,1100.0
1382,18,['physical_store'],2018-02-28,1100.0
1383,18,['terminal'],2018-03-31,1100.0
1384,18,['physical_store'],2018-04-30,1100.0
1385,18,['terminal'],2018-05-31,1100.0
1386,18,['gift_card'],2018-06-30,1100.0
1387,18,['gift_card'],2018-07-31,1100.0
1388,18,['gift_card'],2018-08-31,1100.0
1389,18,['terminal'],2018-09-30,1100.0
1390,18,['gift_card'],2018-10-31,1100.0
1391,18,['physical_store'],2018-11-30,1100.0
1392,18,['gift_card'],2018-12-31,1100.0
1393,18,['terminal'],2019-01-31,1100.0
1394,18,['terminal'],2019-02-28,1100.0
1395,18,['physical_store'],2019-03-31,1100.0
1396,18,['gift_card'],2019-04-30,1100.0
1397,18,['gift_card'],2019-05-31,1100.0
1398,18,['terminal'],2019-06-30,1100.0
1399,18,['terminal'],2019-07-31,1100.0
1400,18,['physical_store'],2019-08-31,1100.0
1401,18,['terminal'],2019-09-30,1100.0
1402,18,['gift_card'],2019-10-31,1100.0
1403,18,['gift_card'],2019-11-30,1100.0
1404,18,['physical_store'],2019-12-31,1100.0
1405,18,['gift_card'],2020-01-31,1100.0
1406,18,['terminal'],2020-02-29,1100.0
1407,18,['gift_card'],2020-03-31,1100.0
1408,18,['gift_card'],2020-04-30,1100.0
1409,18,['gift_card'],2020-04-30,90350.7
1410,18,['physical_store'],2020-05-31,86748.2
1411,18,['terminal'],2020-06-30,117970.6
1412,18,['gift_card'],2020-07-31,94832.1
1413,18,['terminal'],2020-08-31,105625.3
1414,18,['gift_card'],2020-09-30,102580.5
1415,18,['gift_card'],2020-10-31,126559.4
1416,18,['terminal'],2020-11-30,93636.4
1417,18,['gift_card'],2020-12-31,106950.8
1418,18,['physical_store'],2021-01-31,114156.9
1419,18,['gift_card'],2021-02-28,80181.2
1420,18,['terminal'],2021-03-31,91425.4
1421,18,['physical_store'],2021-04-30,98652.4
1422,18,['gift_card'],2021-05-31,85823.1
1423,18,['physical_store'],2021-06-30,105102.8
1424,18,['gift_card'],2021-07-31,93423.0
1425,18,['gift_card'],2021-08-31,115005.0
1426,18,['terminal'],2021-09-30,121433.4
1427,18,['gift_card'],2021-10-31,94391.0
1428,18,['terminal'],2021-11-30,114230.6
1429,18,['terminal'],2021-12-31,126336.1
1430,18,['terminal'],2022-01-31,101779.7
1431,18,['terminal'],2022-02-28,96076.2
1432,18,['gift_card'],2022-03-31,29286.4
1433,18,['physical_store'],2021-11-30,1100.0
1434,18,['gift_card'],2021-12-31,1100.0
1435,18,['gift_card'],2022-01-31,1100.0
1436,18,['gift_card'],2022-02-28,1100.0
1437,18,['physical_store'],2022-03-31,1100.0
1438,19,['physical_store'],2017-12-31,37803.7
1439,19,['physical_store'],2018-01-31,81528.7
1440,19,['physical_store'],2018-02-28,107982.6
1441,19,['gift_card'],2018-03-31,89887.6
1442,19,['gift_card'],2018-04-30,116757.3
1443,19,['physical_store'],2018-05-31,117901.3
1444,19,['terminal'],2018-06-30,120963.7
1445,19,['physical_store'],2018-07-31,120810.8
1446,19,['physical_store'],2018-08-31,106753.9
1447,19,['gift_card'],2018-09-30,92796.0
1448,19,['physical_store'],2018-10-31,104739.8
1449,19,['physical_store'],2018-11-30,96515.1
1450,19,['physical_store'],2018-12-31,102562.9
1451,19,['physical_store'],2019-01-31,126832.2
1452,19,['gift_card'],2019-02-28,103638.7
1453,19,['physical_store'],2019-03-31,104012.7
